# cell_number,T2_degC,LON,LAT
1.863000000000000000e+03,2.852835693359375000e+02,-1.547726440429687500e+01,2.798558807373046875e+01
1.864000000000000000e+03,2.852119140625000000e+02,-1.547497558593750000e+01,2.798554611206054688e+01
1.865000000000000000e+03,2.852904052734375000e+02,-1.547271728515625000e+01,2.798553848266601562e+01
1.866000000000000000e+03,2.853782043457031250e+02,-1.547042846679687500e+01,2.798551177978515625e+01
1.867000000000000000e+03,2.854771423339843750e+02,-1.546813964843750000e+01,2.798548507690429688e+01
1.868000000000000000e+03,2.855854187011718750e+02,-1.546585083007812500e+01,2.798545074462890625e+01
1.869000000000000000e+03,2.856861572265625000e+02,-1.546359252929687500e+01,2.798543167114257812e+01
1.870000000000000000e+03,2.857763061523437500e+02,-1.546130371093750000e+01,2.798539733886718750e+01
1.871000000000000000e+03,2.858500366210937500e+02,-1.545901489257812500e+01,2.798537063598632812e+01
1.872000000000000000e+03,2.859186706542968750e+02,-1.545672607421875000e+01,2.798535537719726562e+01
1.873000000000000000e+03,2.859868774414062500e+02,-1.545446777343750000e+01,2.798532104492187500e+01
1.874000000000000000e+03,2.860638122558593750e+02,-1.545217895507812500e+01,2.798530197143554688e+01
1.875000000000000000e+03,2.861805419921875000e+02,-1.544989013671875000e+01,2.798527526855468750e+01
1.876000000000000000e+03,2.862658386230468750e+02,-1.544760131835937500e+01,2.798524475097656250e+01
1.877000000000000000e+03,2.863585510253906250e+02,-1.544534301757812500e+01,2.798522567749023438e+01
1.878000000000000000e+03,2.864560241699218750e+02,-1.544305419921875000e+01,2.798519897460937500e+01
1.879000000000000000e+03,2.865559387207031250e+02,-1.544076538085937500e+01,2.798517227172851562e+01
1.880000000000000000e+03,2.866547546386718750e+02,-1.543847656250000000e+01,2.798513793945312500e+01
1.881000000000000000e+03,2.867547607421875000e+02,-1.543621826171875000e+01,2.798512268066406250e+01
1.882000000000000000e+03,2.868544006347656250e+02,-1.543392944335937500e+01,2.798508071899414062e+01
1.883000000000000000e+03,2.869236145019531250e+02,-1.543164062500000000e+01,2.798505401611328125e+01
1.884000000000000000e+03,2.870167541503906250e+02,-1.542935180664062500e+01,2.798503494262695312e+01
1.885000000000000000e+03,2.870971984863281250e+02,-1.542709350585937500e+01,2.798500061035156250e+01
1.886000000000000000e+03,2.871701354980468750e+02,-1.542480468750000000e+01,2.798498535156250000e+01
1.887000000000000000e+03,2.872391052246093750e+02,-1.542251586914062500e+01,2.798494720458984375e+01
1.888000000000000000e+03,2.873037414550781250e+02,-1.542022705078125000e+01,2.798491668701171875e+01
1.889000000000000000e+03,2.873687438964843750e+02,-1.541796875000000000e+01,2.798489761352539062e+01
1.890000000000000000e+03,2.874307250976562500e+02,-1.541567993164062500e+01,2.798487091064453125e+01
1.891000000000000000e+03,2.875020141601562500e+02,-1.541339111328125000e+01,2.798484420776367188e+01
1.892000000000000000e+03,2.875597534179687500e+02,-1.541110229492187500e+01,2.798482131958007812e+01
1.893000000000000000e+03,2.876096191406250000e+02,-1.540884399414062500e+01,2.798479461669921875e+01
1.894000000000000000e+03,2.876639404296875000e+02,-1.540655517578125000e+01,2.798476791381835938e+01
1.895000000000000000e+03,2.877306823730468750e+02,-1.540426635742187500e+01,2.798472595214843750e+01
1.896000000000000000e+03,2.878147888183593750e+02,-1.540197753906250000e+01,2.798472213745117188e+01
1.897000000000000000e+03,2.879649353027343750e+02,-1.539971923828125000e+01,2.798468017578125000e+01
1.898000000000000000e+03,2.880946960449218750e+02,-1.539743041992187500e+01,2.798465728759765625e+01
1.899000000000000000e+03,2.881832275390625000e+02,-1.539514160156250000e+01,2.798461914062500000e+01
1.900000000000000000e+03,2.882493896484375000e+02,-1.539285278320312500e+01,2.798460388183593750e+01
1.901000000000000000e+03,2.798045654296875000e+02,-1.561868286132812500e+01,2.798913955688476562e+01
1.902000000000000000e+03,2.796918029785156250e+02,-1.561639404296875000e+01,2.798910522460937500e+01
1.903000000000000000e+03,2.795454711914062500e+02,-1.561413574218750000e+01,2.798908615112304688e+01
1.904000000000000000e+03,2.793534851074218750e+02,-1.561184692382812500e+01,2.798905563354492188e+01
1.905000000000000000e+03,2.790129089355468750e+02,-1.560955810546875000e+01,2.798903656005859375e+01
1.906000000000000000e+03,2.789113464355468750e+02,-1.560726928710937500e+01,2.798900222778320312e+01
1.907000000000000000e+03,2.788739624023437500e+02,-1.560501098632812500e+01,2.798899078369140625e+01
1.908000000000000000e+03,2.787819213867187500e+02,-1.560272216796875000e+01,2.798895645141601562e+01
1.909000000000000000e+03,2.786413574218750000e+02,-1.560043334960937500e+01,2.798894882202148438e+01
1.910000000000000000e+03,2.779417114257812500e+02,-1.559814453125000000e+01,2.798892211914062500e+01
1.911000000000000000e+03,2.775275573730468750e+02,-1.559588623046875000e+01,2.798889541625976562e+01
1.912000000000000000e+03,2.771909790039062500e+02,-1.559359741210937500e+01,2.798886489868164062e+01
1.913000000000000000e+03,2.768845214843750000e+02,-1.559130859375000000e+01,2.798883819580078125e+01
1.914000000000000000e+03,2.765949401855468750e+02,-1.558901977539062500e+01,2.798881912231445312e+01
1.915000000000000000e+03,2.763930053710937500e+02,-1.558676147460937500e+01,2.798879623413085938e+01
1.916000000000000000e+03,2.763217773437500000e+02,-1.558447265625000000e+01,2.798876190185546875e+01
1.917000000000000000e+03,2.766123657226562500e+02,-1.558218383789062500e+01,2.798874282836914062e+01
1.918000000000000000e+03,2.766483764648437500e+02,-1.557989501953125000e+01,2.798871612548828125e+01
1.919000000000000000e+03,2.768518981933593750e+02,-1.557763671875000000e+01,2.798869705200195312e+01
1.920000000000000000e+03,2.771739807128906250e+02,-1.557534790039062500e+01,2.798866653442382812e+01
1.921000000000000000e+03,2.772549743652343750e+02,-1.557305908203125000e+01,2.798866271972656250e+01
1.922000000000000000e+03,2.775495605468750000e+02,-1.557077026367187500e+01,2.798862838745117188e+01
1.923000000000000000e+03,2.777411193847656250e+02,-1.556851196289062500e+01,2.798860549926757812e+01
1.924000000000000000e+03,2.779007873535156250e+02,-1.556622314453125000e+01,2.798857879638671875e+01
1.925000000000000000e+03,2.780679931640625000e+02,-1.556393432617187500e+01,2.798855209350585938e+01
1.926000000000000000e+03,2.781927795410156250e+02,-1.556164550781250000e+01,2.798852539062500000e+01
1.927000000000000000e+03,2.782738952636718750e+02,-1.555938720703125000e+01,2.798850250244140625e+01
1.928000000000000000e+03,2.786812744140625000e+02,-1.555709838867187500e+01,2.798847579956054688e+01
1.929000000000000000e+03,2.788471984863281250e+02,-1.555480957031250000e+01,2.798845672607421875e+01
1.930000000000000000e+03,2.790581359863281250e+02,-1.555252075195312500e+01,2.798844146728515625e+01
1.931000000000000000e+03,2.791658630371093750e+02,-1.555023193359375000e+01,2.798840332031250000e+01
1.932000000000000000e+03,2.789891662597656250e+02,-1.554797363281250000e+01,2.798838043212890625e+01
1.933000000000000000e+03,2.791698303222656250e+02,-1.554568481445312500e+01,2.798835372924804688e+01
1.934000000000000000e+03,2.794303894042968750e+02,-1.554339599609375000e+01,2.798832702636718750e+01
1.935000000000000000e+03,2.797436218261718750e+02,-1.554110717773437500e+01,2.798830795288085938e+01
1.936000000000000000e+03,2.800344543457031250e+02,-1.553884887695312500e+01,2.798827362060546875e+01
1.937000000000000000e+03,2.803858642578125000e+02,-1.553656005859375000e+01,2.798825073242187500e+01
1.938000000000000000e+03,2.808041687011718750e+02,-1.553427124023437500e+01,2.798823165893554688e+01
1.939000000000000000e+03,2.814193420410156250e+02,-1.553198242187500000e+01,2.798820495605468750e+01
1.940000000000000000e+03,2.818647460937500000e+02,-1.552972412109375000e+01,2.798818969726562500e+01
1.941000000000000000e+03,2.822952270507812500e+02,-1.552743530273437500e+01,2.798816299438476562e+01
1.942000000000000000e+03,2.826261596679687500e+02,-1.552514648437500000e+01,2.798813629150390625e+01
1.943000000000000000e+03,2.824700317382812500e+02,-1.552285766601562500e+01,2.798810195922851562e+01
1.944000000000000000e+03,2.829380187988281250e+02,-1.552059936523437500e+01,2.798807525634765625e+01
1.945000000000000000e+03,2.831857604980468750e+02,-1.551831054687500000e+01,2.798806762695312500e+01
1.946000000000000000e+03,2.833231811523437500e+02,-1.551602172851562500e+01,2.798802566528320312e+01
1.947000000000000000e+03,2.834404907226562500e+02,-1.551373291015625000e+01,2.798800659179687500e+01
1.948000000000000000e+03,2.835863342285156250e+02,-1.551147460937500000e+01,2.798797988891601562e+01
1.949000000000000000e+03,2.837796020507812500e+02,-1.550918579101562500e+01,2.798796463012695312e+01
1.950000000000000000e+03,2.839834594726562500e+02,-1.550689697265625000e+01,2.798792266845703125e+01
1.951000000000000000e+03,2.841756286621093750e+02,-1.550460815429687500e+01,2.798791122436523438e+01
1.952000000000000000e+03,2.843339538574218750e+02,-1.550234985351562500e+01,2.798787689208984375e+01
1.953000000000000000e+03,2.846073303222656250e+02,-1.550006103515625000e+01,2.798785400390625000e+01
1.954000000000000000e+03,2.847359619140625000e+02,-1.549777221679687500e+01,2.798782730102539062e+01
1.955000000000000000e+03,2.848520202636718750e+02,-1.549548339843750000e+01,2.798781585693359375e+01
1.956000000000000000e+03,2.849356689453125000e+02,-1.549322509765625000e+01,2.798777389526367188e+01
1.957000000000000000e+03,2.848958740234375000e+02,-1.549093627929687500e+01,2.798775100708007812e+01
1.958000000000000000e+03,2.849767456054687500e+02,-1.548864746093750000e+01,2.798772430419921875e+01
1.959000000000000000e+03,2.850553894042968750e+02,-1.548635864257812500e+01,2.798769760131835938e+01
1.960000000000000000e+03,2.851247863769531250e+02,-1.548410034179687500e+01,2.798767089843750000e+01
1.961000000000000000e+03,2.853033142089843750e+02,-1.548181152343750000e+01,2.798765182495117188e+01
1.962000000000000000e+03,2.853604125976562500e+02,-1.547952270507812500e+01,2.798762130737304688e+01
1.963000000000000000e+03,2.854061279296875000e+02,-1.547723388671875000e+01,2.798760223388671875e+01
1.964000000000000000e+03,2.853251037597656250e+02,-1.547497558593750000e+01,2.798756790161132812e+01
1.965000000000000000e+03,2.853901367187500000e+02,-1.547268676757812500e+01,2.798754882812500000e+01
1.966000000000000000e+03,2.854646606445312500e+02,-1.547039794921875000e+01,2.798752593994140625e+01
1.967000000000000000e+03,2.855626220703125000e+02,-1.546810913085937500e+01,2.798749923706054688e+01
1.968000000000000000e+03,2.856722412109375000e+02,-1.546582031250000000e+01,2.798745727539062500e+01
1.969000000000000000e+03,2.857795410156250000e+02,-1.546356201171875000e+01,2.798744583129882812e+01
1.970000000000000000e+03,2.858715209960937500e+02,-1.546127319335937500e+01,2.798741912841796875e+01
1.971000000000000000e+03,2.859444274902343750e+02,-1.545898437500000000e+01,2.798739624023437500e+01
1.972000000000000000e+03,2.860129089355468750e+02,-1.545672607421875000e+01,2.798736190795898438e+01
1.973000000000000000e+03,2.860771789550781250e+02,-1.545443725585937500e+01,2.798734283447265625e+01
1.974000000000000000e+03,2.861463928222656250e+02,-1.545214843750000000e+01,2.798730850219726562e+01
1.975000000000000000e+03,2.862586364746093750e+02,-1.544985961914062500e+01,2.798728179931640625e+01
1.976000000000000000e+03,2.863417663574218750e+02,-1.544757080078125000e+01,2.798726272583007812e+01
1.977000000000000000e+03,2.864363403320312500e+02,-1.544531250000000000e+01,2.798723983764648438e+01
1.978000000000000000e+03,2.865363769531250000e+02,-1.544302368164062500e+01,2.798721313476562500e+01
1.979000000000000000e+03,2.866335754394531250e+02,-1.544073486328125000e+01,2.798718643188476562e+01
1.980000000000000000e+03,2.867272033691406250e+02,-1.543844604492187500e+01,2.798714447021484375e+01
1.981000000000000000e+03,2.868206787109375000e+02,-1.543618774414062500e+01,2.798713302612304688e+01
1.982000000000000000e+03,2.869136962890625000e+02,-1.543389892578125000e+01,2.798709106445312500e+01
1.983000000000000000e+03,2.869779357910156250e+02,-1.543161010742187500e+01,2.798708343505859375e+01
1.984000000000000000e+03,2.870671691894531250e+02,-1.542932128906250000e+01,2.798704147338867188e+01
1.985000000000000000e+03,2.871372375488281250e+02,-1.542706298828125000e+01,2.798702239990234375e+01
1.986000000000000000e+03,2.872020874023437500e+02,-1.542477416992187500e+01,2.798699569702148438e+01
1.987000000000000000e+03,2.872664184570312500e+02,-1.542248535156250000e+01,2.798696136474609375e+01
1.988000000000000000e+03,2.873263549804687500e+02,-1.542019653320312500e+01,2.798693847656250000e+01
1.989000000000000000e+03,2.873984680175781250e+02,-1.541793823242187500e+01,2.798690414428710938e+01
1.990000000000000000e+03,2.874698181152343750e+02,-1.541564941406250000e+01,2.798688507080078125e+01
1.991000000000000000e+03,2.875593872070312500e+02,-1.541336059570312500e+01,2.798685073852539062e+01
1.992000000000000000e+03,2.876083374023437500e+02,-1.541107177734375000e+01,2.798683166503906250e+01
1.993000000000000000e+03,2.876455078125000000e+02,-1.540881347656250000e+01,2.798680877685546875e+01
1.994000000000000000e+03,2.876938171386718750e+02,-1.540652465820312500e+01,2.798678207397460938e+01
1.995000000000000000e+03,2.877509765625000000e+02,-1.540423583984375000e+01,2.798674011230468750e+01
1.996000000000000000e+03,2.878342590332031250e+02,-1.540194702148437500e+01,2.798672866821289062e+01
1.997000000000000000e+03,2.879859619140625000e+02,-1.539968872070312500e+01,2.798669433593750000e+01
1.998000000000000000e+03,2.881122436523437500e+02,-1.539739990234375000e+01,2.798667526245117188e+01
1.999000000000000000e+03,2.881966857910156250e+02,-1.539511108398437500e+01,2.798664474487304688e+01
2.000000000000000000e+03,2.882638244628906250e+02,-1.539282226562500000e+01,2.798661804199218750e+01
2.001000000000000000e+03,2.798209228515625000e+02,-1.561865234375000000e+01,2.799114608764648438e+01
2.002000000000000000e+03,2.796597595214843750e+02,-1.561639404296875000e+01,2.799111938476562500e+01
2.003000000000000000e+03,2.794769897460937500e+02,-1.561410522460937500e+01,2.799109268188476562e+01
2.004000000000000000e+03,2.792698669433593750e+02,-1.561181640625000000e+01,2.799106597900390625e+01
2.005000000000000000e+03,2.790650939941406250e+02,-1.560952758789062500e+01,2.799104690551757812e+01
2.006000000000000000e+03,2.788453674316406250e+02,-1.560726928710937500e+01,2.799103164672851562e+01
2.007000000000000000e+03,2.787548828125000000e+02,-1.560498046875000000e+01,2.799098968505859375e+01
2.008000000000000000e+03,2.787213439941406250e+02,-1.560269165039062500e+01,2.799097824096679688e+01
2.009000000000000000e+03,2.782669677734375000e+02,-1.560040283203125000e+01,2.799095535278320312e+01
2.010000000000000000e+03,2.777475891113281250e+02,-1.559811401367187500e+01,2.799093627929687500e+01
2.011000000000000000e+03,2.773317565917968750e+02,-1.559585571289062500e+01,2.799090957641601562e+01
2.012000000000000000e+03,2.770803527832031250e+02,-1.559356689453125000e+01,2.799087524414062500e+01
2.013000000000000000e+03,2.769040832519531250e+02,-1.559127807617187500e+01,2.799086761474609375e+01
2.014000000000000000e+03,2.767130737304687500e+02,-1.558898925781250000e+01,2.799083328247070312e+01
2.015000000000000000e+03,2.765926818847656250e+02,-1.558673095703125000e+01,2.799081802368164062e+01
2.016000000000000000e+03,2.765877380371093750e+02,-1.558444213867187500e+01,2.799079132080078125e+01
2.017000000000000000e+03,2.768931274414062500e+02,-1.558215332031250000e+01,2.799075317382812500e+01
2.018000000000000000e+03,2.769544982910156250e+02,-1.557986450195312500e+01,2.799072265625000000e+01
2.019000000000000000e+03,2.771434020996093750e+02,-1.557760620117187500e+01,2.799071884155273438e+01
2.020000000000000000e+03,2.774137573242187500e+02,-1.557531738281250000e+01,2.799068450927734375e+01
2.021000000000000000e+03,2.774629211425781250e+02,-1.557302856445312500e+01,2.799066162109375000e+01
2.022000000000000000e+03,2.777223510742187500e+02,-1.557073974609375000e+01,2.799064254760742188e+01
2.023000000000000000e+03,2.779161682128906250e+02,-1.556848144531250000e+01,2.799061584472656250e+01
